,Instrument,Date,1 Month Total Return,Company Market Cap,Price Close
0,TXT.N,2004-01-30T00:00:00Z,-6.62460567742978,7247003502.24,26.64
1,TXT.N,2004-02-27T00:00:00Z,3.22700988789351,7622640343.1,27.67
2,TXT.N,2004-03-31T00:00:00Z,-3.37282532599912,7320985439.75,26.575
3,TXT.N,2004-04-30T00:00:00Z,3.60495681627651,7600601628.7,27.59
4,TXT.N,2004-05-28T00:00:00Z,-0.96049293023811,7520937535.95,27.325
5,TXT.N,2004-06-30T00:00:00Z,9.22300033718213,8167751926.05,29.675
6,TXT.N,2004-07-30T00:00:00Z,3.28559393265886,8436111087.9,30.65
7,TXT.N,2004-08-31T00:00:00Z,3.57259380087378,8799411470.15,31.745
8,TXT.N,2004-09-30T00:00:00Z,1.23220362871195,8907515753.44999,32.135
9,TXT.N,2004-10-29T00:00:00Z,6.03703127493511,9445265265.25,34.075
10,TXT.N,2004-11-30T00:00:00Z,6.55906089575111,9986753814.96,36.31
11,TXT.N,2004-12-31T00:00:00Z,2.1138809668515,10149028250.4,36.9
12,TXT.N,2005-01-31T00:00:00Z,-2.4661246626541,9898740561.84,35.99
13,TXT.N,2005-02-28T00:00:00Z,9.48336872014397,10454384049.1999,38.675
14,TXT.N,2005-03-31T00:00:00Z,-3.09474768101907,10085405788.64,37.31
15,TXT.N,2005-04-29T00:00:00Z,0.978290003411986,10168953889.5999,37.675
16,TXT.N,2005-05-31T00:00:00Z,2.57465162407085,10430769026.24,38.645
17,TXT.N,2005-06-30T00:00:00Z,-2.27455705050772,10236432017.5999,37.925
18,TXT.N,2005-07-29T00:00:00Z,-2.21489782323968,10009705507.52,37.085
19,TXT.N,2005-08-31T00:00:00Z,-3.86948900950371,9537582394.19999,35.65
20,TXT.N,2005-09-30T00:00:00Z,3.0370298817467,9593764506.48,35.86
21,TXT.N,2005-10-31T00:00:00Z,0.446179587299644,9536062094.68,36.02
22,TXT.N,2005-11-30T00:00:00Z,11.1424144236894,10444132416.3,39.45
23,TXT.N,2005-12-30T00:00:00Z,-1.99255253615316,10189978623.66,38.49
24,TXT.N,2006-01-31T00:00:00Z,9.71680955870307,11180119440.82,42.23
25,TXT.N,2006-02-28T00:00:00Z,6.65778961250771,11472708293.64,44.055
26,TXT.N,2006-03-31T00:00:00Z,6.46104800609919,12160211412.36,46.695
27,TXT.N,2006-04-28T00:00:00Z,-4.64327361402124,11702159936.25,44.975
28,TXT.N,2006-05-31T00:00:00Z,1.08949416330153,11829654285.75,45.465
29,TXT.N,2006-06-30T00:00:00Z,0.593530081329186,11992274629.5,46.09
30,TXT.N,2006-07-31T00:00:00Z,-2.46257322562385,11352053592.99,44.955
31,TXT.N,2006-08-31T00:00:00Z,-6.72895117429133,10588179449.5399,41.93
32,TXT.N,2006-09-29T00:00:00Z,5.78056056991512,11047766537.5,43.75
33,TXT.N,2006-10-31T00:00:00Z,3.92000000178538,11406707757.69,45.465
34,TXT.N,2006-11-30T00:00:00Z,7.56070639984707,12224608720.85,48.725
35,TXT.N,2006-12-29T00:00:00Z,-3.38549074080672,11762971367.41,46.885
36,TXT.N,2007-01-31T00:00:00Z,-0.639863497724413,11687704407.61,46.585
37,TXT.N,2007-02-28T00:00:00Z,0.206297502761954,11559786194.98,46.145
38,TXT.N,2007-03-30T00:00:00Z,-2.27384659165893,11250339225.1999,44.9
39,TXT.N,2007-04-30T00:00:00Z,13.218262807083,12667645429.02,50.835
40,TXT.N,2007-05-31T00:00:00Z,5.53752336186111,13369119253.8,53.65
41,TXT.N,2007-06-29T00:00:00Z,3.28928924153247,13719233187.66,55.055
42,TXT.N,2007-07-31T00:00:00Z,2.52474797950271,14096080406.25,56.445
43,TXT.N,2007-08-31T00:00:00Z,3.35725042087338,14569321125.0,58.34
44,TXT.N,2007-09-28T00:00:00Z,10.0906135654576,15535781062.5,62.21
45,TXT.N,2007-10-31T00:00:00Z,11.2522102545128,17250590631.3299,69.21
46,TXT.N,2007-11-30T00:00:00Z,1.55905280152302,17210710635.6499,69.05
47,TXT.N,2007-12-31T00:00:00Z,3.59846620010176,17771523074.8999,71.3
48,TXT.N,2008-01-31T00:00:00Z,-21.3884992979575,13985415985.03,56.05
49,TXT.N,2008-02-29T00:00:00Z,-1.29373177625847,13478036508.26,54.17
50,TXT.N,2008-03-31T00:00:00Z,2.74033928067527,13789048980.76,55.42
51,TXT.N,2008-04-30T00:00:00Z,11.699011351378,15206050341.55,61.01
52,TXT.N,2008-05-30T00:00:00Z,2.52417636137714,15589877870.25,62.55
53,TXT.N,2008-06-30T00:00:00Z,-23.0593693896964,11946008734.15,47.93
54,TXT.N,2008-07-31T00:00:00Z,-9.30523680333794,10803949511.67,43.47
55,TXT.N,2008-08-29T00:00:00Z,-5.45203588660693,10214914307.1,41.1
56,TXT.N,2008-09-30T00:00:00Z,-28.3240364225393,7277194426.08,29.28
57,TXT.N,2008-10-31T00:00:00Z,-39.5491803266741,4267410120.89999,17.7
58,TXT.N,2008-11-28T00:00:00Z,-4.39422473451477,3671901476.91,15.23
59,TXT.N,2008-12-31T00:00:00Z,-7.52866306381885,3344010077.79,13.87
60,TXT.N,2009-01-30T00:00:00Z,-34.8954578218612,2177102451.50999,9.03
61,TXT.N,2009-02-27T00:00:00Z,-57.5187969927565,1372659759.5,5.65
62,TXT.N,2009-03-31T00:00:00Z,2.01888647677033,1394525136.2,5.74
63,TXT.N,2009-04-30T00:00:00Z,94.0325497290046,2847849353.65,10.73
64,TXT.N,2009-05-29T00:00:00Z,7.17614166119895,3052215057.5,11.5
65,TXT.N,2009-06-30T00:00:00Z,-15.8530183726067,2563860648.3,9.66
66,TXT.N,2009-07-31T00:00:00Z,39.1304347816534,3631984809.6,13.44
67,TXT.N,2009-08-31T00:00:00Z,14.2857142848108,4150839782.39999,15.36
68,TXT.N,2009-09-30T00:00:00Z,21.2547493843793,5129097595.7,18.98
69,TXT.N,2009-10-30T00:00:00Z,-6.32244467781675,4820465273.96,17.78
70,TXT.N,2009-11-30T00:00:00Z,12.7671541051684,5435901504.1,20.05
71,TXT.N,2009-12-31T00:00:00Z,-6.08890617330182,5099716074.42,18.81
72,TXT.N,2010-01-29T00:00:00Z,3.82775119477858,5294920517.46,19.53
73,TXT.N,2010-02-26T00:00:00Z,1.73646578376558,5430610519.2,19.92
74,TXT.N,2010-03-31T00:00:00Z,6.67403681433396,5791220072.66,21.23
75,TXT.N,2010-04-30T00:00:00Z,5.93692021889913,6242540226.48,22.84
76,TXT.N,2010-05-28T00:00:00Z,-9.50087565544814,5649444241.74,20.67
77,TXT.N,2010-06-30T00:00:00Z,-17.812437520175,4638174590.34,16.97
78,TXT.N,2010-07-30T00:00:00Z,22.3335297605836,5692658060.16,20.76
79,TXT.N,2010-08-31T00:00:00Z,-17.7745664752428,4680812769.12,17.07
80,TXT.N,2010-09-30T00:00:00Z,15.5644943390236,5637815496.96,20.56
81,TXT.N,2010-10-29T00:00:00Z,1.26459143938313,5723429492.64,20.82
82,TXT.N,2010-11-30T00:00:00Z,7.39673390993412,6146776342.72,22.36
83,TXT.N,2010-12-31T00:00:00Z,5.81612373948779,6498649049.28,23.64
84,TXT.N,2011-01-31T00:00:00Z,11.2098138758153,7227135512.08,26.29
85,TXT.N,2011-02-28T00:00:00Z,2.92553191391847,7477597192.59,27.09
86,TXT.N,2011-03-31T00:00:00Z,1.1808722531502,7563988628.13,27.39
87,TXT.N,2011-04-29T00:00:00Z,-3.86740331528923,7219781582.4,26.1
88,TXT.N,2011-05-31T00:00:00Z,-12.3371647519338,6329065233.92,22.88
89,TXT.N,2011-06-30T00:00:00Z,5.17251038312603,6530997822.24,23.61
90,TXT.N,2011-07-29T00:00:00Z,-2.03303684764518,6414705512.91,23.13
91,TXT.N,2011-08-31T00:00:00Z,-27.0644185052766,4678602767.09,16.87
92,TXT.N,2011-09-30T00:00:00Z,5.70035150085939,4892148951.48,17.64
93,TXT.N,2011-10-31T00:00:00Z,10.0907029494683,5402022928.98,19.42
94,TXT.N,2011-11-30T00:00:00Z,-4.28571428610675,5404804609.17,19.43
95,TXT.N,2011-12-30T00:00:00Z,-4.73642741375042,5143326671.30999,18.49
96,TXT.N,2012-01-31T00:00:00Z,37.8042184990235,7087721124.12,25.48
97,TXT.N,2012-02-29T00:00:00Z,9.12336374623353,7692971364.75,27.51
98,TXT.N,2012-03-30T00:00:00Z,1.24064408005107,7787165149.16999,27.83
99,TXT.N,2012-04-30T00:00:00Z,-4.27596119459648,7466687145.36,26.64
100,TXT.N,2012-05-31T00:00:00Z,-11.298798797466,6623041187.87,23.63
101,TXT.N,2012-06-29T00:00:00Z,6.0987934468294,6970589688.63,24.87
102,TXT.N,2012-07-31T00:00:00Z,4.74467229498519,7318519588.55,26.05
103,TXT.N,2012-08-31T00:00:00Z,2.57197696658673,7506750226.71999,26.72
104,TXT.N,2012-09-28T00:00:00Z,0.494688386269848,7352232538.67,26.17
105,TXT.N,2012-10-31T00:00:00Z,-3.66832250557004,7104822745.75,25.21
106,TXT.N,2012-11-30T00:00:00Z,-8.09859155098459,6620082756.75,23.49
107,TXT.N,2012-12-31T00:00:00Z,5.62221512752308,6986456004.25,24.79
108,TXT.N,2013-01-31T00:00:00Z,16.0145219817931,8105303537.0,28.76
109,TXT.N,2013-02-28T00:00:00Z,0.592747557265083,7834053199.25,28.85
110,TXT.N,2013-03-28T00:00:00Z,3.39473939136465,8117850525.29,29.81
111,TXT.N,2013-04-30T00:00:00Z,-13.6195907417824,7154759246.0,25.75
112,TXT.N,2013-05-31T00:00:00Z,4.69902912728619,7490963466.88,26.96
113,TXT.N,2013-06-28T00:00:00Z,-4.57559882425402,7238115664.4,26.05
114,TXT.N,2013-07-31T00:00:00Z,5.10556622005502,7680223669.16,27.38
115,TXT.N,2013-08-30T00:00:00Z,-1.60701241978273,7556801521.08,26.94
116,TXT.N,2013-09-30T00:00:00Z,2.55677467884385,7744739792.01999,27.61
117,TXT.N,2013-10-31T00:00:00Z,4.27381383420089,8094322664.67999,28.79
118,TXT.N,2013-11-29T00:00:00Z,14.6257330087489,9342630849.16,33.23
119,TXT.N,2013-12-31T00:00:00Z,10.692967761897,10335092085.92,36.76
120,TXT.N,2014-01-31T00:00:00Z,-3.42763873639103,9980842466.0,35.5
121,TXT.N,2014-02-28T00:00:00Z,7.79256041507306,11055037871.0,39.7
122,TXT.N,2014-03-31T00:00:00Z,-0.981718391357056,10940867454.6999,39.29
123,TXT.N,2014-04-30T00:00:00Z,6.15105112897787,11416730457.6,40.9
124,TXT.N,2014-05-30T00:00:00Z,-4.10757946156479,10947779182.08,39.22
125,TXT.N,2014-06-30T00:00:00Z,-2.32265555320543,10688181154.56,38.29
126,TXT.N,2014-07-31T00:00:00Z,-5.01436406569043,10154557463.9,36.37
127,TXT.N,2014-08-29T00:00:00Z,4.48171570003884,10609655860.0,38.0
128,TXT.N,2014-09-30T00:00:00Z,-5.23936229341524,10048460905.3,35.99
129,TXT.N,2014-10-31T00:00:00Z,15.3931647686649,11464309571.1,41.53
130,TXT.N,2014-11-28T00:00:00Z,5.478451424543,11958437048.4,43.32
131,TXT.N,2014-12-31T00:00:00Z,-2.74518744641049,11624417915.7,42.11
132,TXT.N,2015-01-30T00:00:00Z,1.06862978010835,11748639907.2,42.56
133,TXT.N,2015-02-27T00:00:00Z,5.52512502985194,12274281108.18,44.31
134,TXT.N,2015-03-31T00:00:00Z,0.092106086190924,12279821293.74,44.33
135,TXT.N,2015-04-30T00:00:00Z,-2.4184601735444,12210801547.6199,43.98
136,TXT.N,2015-05-29T00:00:00Z,2.81946339425136,12555080627.18,45.22
137,TXT.N,2015-06-30T00:00:00Z,-1.26187733152096,12391270419.97,44.63
138,TXT.N,2015-07-31T00:00:00Z,-2.08380013483263,12079635675.3,43.7
139,TXT.N,2015-08-31T00:00:00Z,-11.2128146445875,10725168517.1999,38.8
140,TXT.N,2015-09-30T00:00:00Z,-5.16571690565214,10404519149.16,37.64
141,TXT.N,2015-10-30T00:00:00Z,12.0350690772346,11540680683.66,42.17
142,TXT.N,2015-11-30T00:00:00Z,1.1856770236031,11677515882.66,42.67
143,TXT.N,2015-12-31T00:00:00Z,-1.49927248952658,11496893419.98,42.01
144,TXT.N,2016-01-29T00:00:00Z,-18.5432039983734,9365001019.56,34.22
