,Instrument,Date,1 Month Total Return,Company Market Cap,Price Close
229,MKTX.OQ,2023-02-28T00:00:00Z,-8.11803218880207,12841440763.3,341.45
230,MKTX.OQ,2023-03-31T00:00:00Z,14.5965734379845,14715851094.66,391.29
231,MKTX.OQ,2023-04-28T00:00:00Z,-17.9162584432616,11992794143.2,318.37
232,MKTX.OQ,2023-05-31T00:00:00Z,-14.230522465787,10261510357.6,272.41
233,MKTX.OQ,2023-06-30T00:00:00Z,-6.27420048606716,9847524091.2,261.42
234,MKTX.OQ,2023-07-31T00:00:00Z,2.98370438346565,10143516627.72,269.22
235,MKTX.OQ,2023-08-31T00:00:00Z,-10.262764683187,9077622246.18,240.93
236,MKTX.OQ,2023-09-29T00:00:00Z,-12.1798824358471,8049405290.64,213.64
237,MKTX.OQ,2023-10-31T00:00:00Z,0.051488485302431,8102289510.0,213.75
238,MKTX.OQ,2023-11-30T00:00:00Z,12.4998556445006,9101856173.76,240.12
